baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	delabel	diffexpressed	celltype	genotype	gene	tp
20.7017750458083	0.413702357498981	0.33546351783057	1.2332260752954	0.217491429516492	NA	NA	No	ESC	GLIS3	LINC01409	D-1
9.10622191788002	-0.221121854442798	0.506997234674082	-0.436140158801742	0.662735041889392	NA	NA	No	ESC	GLIS3	LINC01128	D-1
0.730462091726755	3	2.13192364755911	1.42945368764992	0.152873876944982	NA	NA	No	ESC	GLIS3	SAMD11	D-1
74.6438995084114	-0.255355526179632	0.18279424853882	-1.39695602143304	0.162426796493725	NA	NA	No	ESC	GLIS3	NOC2L	D-1
5.05029118572137	0.184193072273216	0.704960842324781	0.261281281476279	0.793875600559325	NA	NA	No	ESC	GLIS3	KLHL17	D-1
2.45700843458728	0.0415217823303379	1.02936685669738	0.0403372053997894	0.967824292284884	NA	NA	No	ESC	GLIS3	PLEKHN1	D-1
4.23798422451104	0.530255621485721	0.903193908199059	0.587089457393523	0.557143627716307	NA	NA	No	ESC	GLIS3	HES4	D-1
53.0555282325543	-0.159113271824854	0.252277164178472	-0.630708182974066	0.528231347606338	NA	NA	No	ESC	GLIS3	ISG15	D-1
3.05247665513412	-1.28010677627422	0.806368239121946	-1.58749652350907	0.112400233717737	NA	NA	No	ESC	GLIS3	AGRN	D-1
23.6659047279789	-0.420546825439856	0.312383516707367	-1.346251652048	0.178221372314607	NA	NA	No	ESC	GLIS3	C1orf159	D-1
0.884372530293268	1.10353411161752	1.63394916580629	0.675378484662321	0.499435331348972	NA	NA	No	ESC	GLIS3	TNFRSF18	D-1
49.308285912764	-0.102871805983899	0.236634559753447	-0.434728579338042	0.663759451338825	NA	NA	No	ESC	GLIS3	SDF4	D-1
15.4570080912984	0.338680074795068	0.36806127126651	0.920173083219703	0.357482317881602	NA	NA	No	ESC	GLIS3	B3GALT6	D-1
2.76859840495184	-0.0942649672407203	0.992607688569587	-0.0949669928273096	0.924341044303175	NA	NA	No	ESC	GLIS3	C1QTNF12	D-1
69.5460638044292	-0.125486608054293	0.200321538544144	-0.626425939847898	0.531035599719294	NA	NA	No	ESC	GLIS3	UBE2J2	D-1
7.87189095118563	-0.0294936866908141	0.514498838031376	-0.0573250793017641	0.954286242804409	NA	NA	No	ESC	GLIS3	ACAP3	D-1
39.6906369938465	0.364023264390177	0.256005691250423	1.42193426486793	0.155045334877781	NA	NA	No	ESC	GLIS3	PUSL1	D-1
41.8874059879475	0.0374095860457151	0.21747828702057	0.172015269010174	0.863425524989918	NA	NA	No	ESC	GLIS3	INTS11	D-1
4.6323940523098	0.230188832628842	0.690669199138465	0.333283767273794	0.738920091471631	NA	NA	No	ESC	GLIS3	CPTP	D-1
12.6702431493044	0.762507660015726	0.425246115548434	1.79309729621476	0.0729573679076364	NA	NA	No	ESC	GLIS3	DVL1	D-1
4.55297647106698	0.456448231954936	0.722914799628373	0.631399761340591	0.527779172028719	NA	NA	No	ESC	GLIS3	MXRA8	D-1
434.719904750063	-0.179881052564968	0.108920737428805	-1.65148581263091	0.0986394153521333	0.462181877842322	NA	No	ESC	GLIS3	AURKAIP1	D-1
46.4262083017659	-0.0527793718024587	0.224375767050757	-0.235227593853838	0.814032089982693	NA	NA	No	ESC	GLIS3	CCNL2	D-1
11.0927000696978	-0.127524444586697	0.428387900530897	-0.297684515432525	0.765943962826609	NA	NA	No	ESC	GLIS3	MRPL20-AS1	D-1
319.813298739014	-0.127659549157934	0.104137318495674	-1.22587705351024	0.220244945097202	0.639508007917309	NA	No	ESC	GLIS3	MRPL20	D-1
1.34420162911646	0.435565932001911	1.2636422086289	0.344690869794953	0.730326782815692	NA	NA	No	ESC	GLIS3	MRPL20-DT	D-1
2.56506104417311	0.177294646162263	0.963772702626845	0.183958982941758	0.85404563258315	NA	NA	No	ESC	GLIS3	ANKRD65	D-1
15.5387270691788	-0.407215805453702	0.386248060899368	-1.05428569532624	0.291752135890894	NA	NA	No	ESC	GLIS3	VWA1	D-1
1.13190759576022	1.46516988817481	1.34488541082594	1.08943845801332	0.275960579874878	NA	NA	No	ESC	GLIS3	ATAD3C	D-1
21.7424434575498	-0.330653209819652	0.332134910319628	-0.995538859499745	0.319474254291794	NA	NA	No	ESC	GLIS3	ATAD3B	D-1
41.5853484386841	-0.373421295418787	0.243483773204043	-1.53365988420861	0.125113347647316	NA	NA	No	ESC	GLIS3	ATAD3A	D-1
7.28467346169164	1.14826822761741	0.514502895025758	2.23180129542308	0.025628098683825	NA	NA	No	ESC	GLIS3	TMEM240	D-1
195.421014526388	0.143713374807946	0.108441611420658	1.32526041364754	0.185084793875837	0.59360807221464	NA	No	ESC	GLIS3	SSU72	D-1
18.6312351608629	-0.385385212810172	0.352179193211676	-1.09428728396949	0.273829000541934	NA	NA	No	ESC	GLIS3	FNDC10	D-1
49.4247267966604	-0.101510802353	0.21924942440009	-0.462992332275232	0.643369863242773	NA	NA	No	ESC	GLIS3	MIB2	D-1
12.6223841929815	0.42431842100824	0.482827861729281	0.878819253488219	0.379499285212487	NA	NA	No	ESC	GLIS3	MMP23B	D-1
80.7197095159003	0.278787575388814	0.170341972178797	1.63663465805238	0.1017068294085	0.468552841688813	NA	No	ESC	GLIS3	CDK11B	D-1
9.80842242486061	-0.0869677550790002	0.457767563584483	-0.189982344747216	0.84932296542054	NA	NA	No	ESC	GLIS3	SLC35E2B	D-1
33.7000212207911	0.0469084824042951	0.26062177264987	0.179986813562633	0.857162920394117	NA	NA	No	ESC	GLIS3	CDK11A	D-1
