baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	delabel	diffexpressed	celltype	genotype	gene	tp
33.7000212207911	0.262657813236968	0.248510678511064	1.05692767333246	0.290544597589054	0.653303874048272	NA	No	ESC	HHEX	CDK11A	D-1
10.3753717181683	-0.148769695609351	0.502689809860663	-0.295947307248156	0.767270322395351	0.9294989719956	NA	No	ESC	HHEX	SLC35E2A	D-1
28.2594679232372	0.0561959504482228	0.278990633024112	0.201425939785463	0.840365533835971	0.950947245626907	NA	No	ESC	HHEX	NADK	D-1
289.018095453856	-0.190359469395452	0.0975569989828604	-1.95126409565854	0.0510256378082562	0.300132028471953	NA	No	ESC	HHEX	GNB1	D-1
17.2296306432666	0.602879114537269	0.358614366608101	1.68113486428195	0.0927367217852884	0.398744641957229	NA	No	ESC	HHEX	TMEM52	D-1
1.37983794934458	-0.817747287011513	1.39384497657406	-0.586684531461642	0.557415598497081	NA	NA	No	ESC	HHEX	GABRD	D-1
36.0840859683697	-0.287260827890705	0.244739708060676	-1.17374017549897	0.240499112883703	0.602712810918344	NA	No	ESC	HHEX	PRKCZ	D-1
123.441206718913	-0.0719556989438041	0.14566811502352	-0.493970138435484	0.621327268878208	0.864027982749104	NA	No	ESC	HHEX	FAAP20	D-1
42.7401028645623	-0.162146394438973	0.218425814084554	-0.742340803986683	0.457880875386425	0.780635288834567	NA	No	ESC	HHEX	SKI	D-1
8.97738294035158	-0.46089989306308	0.458772206232807	-1.00463778494287	0.315071296038907	NA	NA	No	ESC	HHEX	MORN1	D-1
95.6069554498358	-0.292223785206707	0.155695741566355	-1.87689003094645	0.0605331674852197	0.32325214308696	NA	No	ESC	HHEX	RER1	D-1
27.5849400763593	-0.172630130182619	0.266464942103539	-0.647853067723788	0.517079988205657	0.816546549776629	NA	No	ESC	HHEX	PEX10	D-1
3.93016179560261	1.22460801581301	0.72387447118325	1.69174085364725	0.0906953952880063	NA	NA	No	ESC	HHEX	PANK4	D-1
19.903022959835	0.413362124117343	0.333873506471982	1.23808003960935	0.215686384230339	0.577870673417246	NA	No	ESC	HHEX	PRXL2B	D-1
1.48498280865004	0.227196876906659	1.43013919335753	0.158863471445231	0.873776440710171	NA	NA	No	ESC	HHEX	MMEL1-AS1	D-1
1.61836835401082	0.188517327569352	1.15772477598048	0.162834320799342	0.870648884804875	NA	NA	No	ESC	HHEX	PRDM16	D-1
10.1136279756727	-0.0403870117874319	0.439253354379804	-0.091944686101386	0.926741987429528	NA	NA	No	ESC	HHEX	ARHGEF16	D-1
11.5795069794217	0.0350126424272679	0.439121026090276	0.0797334683310516	0.936449240304003	0.98155535386868	NA	No	ESC	HHEX	MEGF6	D-1
18.2108169056349	-0.394055169906451	0.343610916589728	-1.14680631749821	0.251461677647354	0.614340189736789	NA	No	ESC	HHEX	TPRG1L	D-1
19.5498464792434	0.263747835330096	0.323472443275857	0.815364154853749	0.414863895989145	0.748418344779621	NA	No	ESC	HHEX	WRAP73	D-1
2.43913384596422	-0.863196780120498	0.914422937829032	-0.943979797980405	0.345179971878432	NA	NA	No	ESC	HHEX	TP73	D-1
0.980839171486073	-1.10152022007431	1.64260891420375	-0.670591892293651	0.502480548906545	NA	NA	No	ESC	HHEX	CCDC27	D-1
9.08110164034086	0.400734113489268	0.516835073230824	0.775361685468075	0.43812596861009	NA	NA	No	ESC	HHEX	SMIM1	D-1
73.3199023334824	0.233712388638071	0.165180206267442	1.41489343014664	0.157099744560337	0.50874397758283	NA	No	ESC	HHEX	LRRC47	D-1
25.8648878645325	0.264253183672631	0.276354458900954	0.956211036809578	0.338965625018715	0.691905044204747	NA	No	ESC	HHEX	CEP104	D-1
8.24877642831896	0.00806910260271285	0.519218586274836	0.0155408585439999	0.987600688018223	NA	NA	No	ESC	HHEX	DFFB	D-1
31.4148764419379	0.29026164434918	0.26140450732034	1.11039265284541	0.266829862836483	0.630273903175773	NA	No	ESC	HHEX	C1orf174	D-1
14.3629064280487	0.25687984230585	0.50823304543849	0.505437111205984	0.61325185880599	0.85930454602447	NA	No	ESC	HHEX	AJAP1	D-1
10.2388771048567	0.441560929429248	0.461573206874838	0.956643329492439	0.338747310878908	NA	NA	No	ESC	HHEX	NPHP4	D-1
3.65770099663196	-1.19322118730637	0.865902197482275	-1.37800919177226	0.168200450229151	NA	NA	No	ESC	HHEX	KCNAB2	D-1
2.73508097966342	0.0877957816645317	0.812257840578461	0.108088561634575	0.913925441486918	NA	NA	No	ESC	HHEX	CHD5	D-1
1332.83714240927	0.233813926393382	0.0639157085643233	3.65816059377762	0.000254031862002439	0.0170675763362852	RPL22	Up	ESC	HHEX	RPL22	D-1
1.80694578384223	1.31900914037262	1.12048478739606	1.17717719616516	0.239124788456246	NA	NA	No	ESC	HHEX	RNF207	D-1
54.8797021095191	-0.223063280570444	0.197139917061812	-1.13149728322399	0.25784584625967	0.620773532017956	NA	No	ESC	HHEX	ICMT	D-1
4.60362445437582	1.40119442411202	0.742976356702778	1.88592061035471	0.0593056536925915	NA	NA	No	ESC	HHEX	ICMT-DT	D-1
1.1279924560577	1.96301818325093	1.44389162003768	1.35953291508105	0.173977779672212	NA	NA	No	ESC	HHEX	HES3	D-1
6.01486925601747	-0.06582129789872	0.603247215844327	-0.109111648043985	0.913113936248687	NA	NA	No	ESC	HHEX	GPR153	D-1
133.412654731447	0.0589270192491321	0.125458845021125	0.469692027207887	0.638575064848511	0.873138067264948	NA	No	ESC	HHEX	ACOT7	D-1
1.33846432005921	3	1.70891933195512	2.12843871687389	0.0333007259485051	NA	NA	No	ESC	HHEX	HES2	D-1
10.633864337746	0.956096413093204	0.465017506294339	2.05604391265225	0.0397782836801673	0.266353937272474	NA	No	ESC	HHEX	ESPN	D-1
3.99842539022897	0.542303394836593	0.726632882098709	0.746323773939705	0.455471853437675	NA	NA	No	ESC	HHEX	TNFRSF25	D-1
11.6686880699516	0.270289875631808	0.42509309466279	0.635836900258797	0.524882733633183	0.819831547948776	NA	No	ESC	HHEX	PLEKHG5	D-1
40.8170545820072	-0.182163677660997	0.222200690559027	-0.81981598348186	0.412321017882474	0.746115167888971	NA	No	ESC	HHEX	NOL9	D-1
9.60960893117768	-0.796670025288624	0.461402130078917	-1.72662840796241	0.084234420641544	NA	NA	No	ESC	HHEX	ZBTB48	D-1
8.60663522752335	0.14199192672325	0.554757809753454	0.255953001880864	0.797987127751224	NA	NA	No	ESC	HHEX	KLHL21	D-1
26.2286403770273	0.157245950346902	0.289070660297679	0.543970633979158	0.586461681015882	0.846681413426213	NA	No	ESC	HHEX	PHF13	D-1
13.6433513495135	0.217731621392391	0.365411399467156	0.595853390753239	0.551273172609817	0.831111782511283	NA	No	ESC	HHEX	THAP3	D-1
63.2965206410203	-0.0281401550550969	0.184188271290432	-0.152779299452379	0.878572322715033	0.962620255579431	NA	No	ESC	HHEX	DNAJC11	D-1
6.76445298861054	-0.164152325338898	0.610496679749399	-0.268883240128809	0.788019534614408	NA	NA	No	ESC	HHEX	CAMTA1-DT	D-1
340.47861787872	0.0182259963208719	0.103380176784451	0.176300688272892	0.860057721339402	0.957584085556206	NA	No	ESC	HHEX	CAMTA1	D-1
1.22828768774462	1.04847101360648	1.24568222957343	0.841684170099721	0.399964761271489	NA	NA	No	ESC	HHEX	CAMTA1-AS3	D-1
32.0427464532274	0.527197455995581	0.25332043112507	2.08114858187373	0.0374203082347171	0.257781560746193	NA	No	ESC	HHEX	VAMP3	D-1
18.6123163384211	0.129863678710506	0.358648079970337	0.362092217867853	0.717283118886838	0.906408266095482	NA	No	ESC	HHEX	PER3	D-1
565.885657775616	-0.176004119096047	0.0664111245947483	-2.65022042873169	0.00804392701758568	0.117851551817477	NA	No	ESC	HHEX	PARK7	D-1
25.5235115681778	0.271345070220482	0.314061084411487	0.863988197483781	0.387594374169899	0.729443392193489	NA	No	ESC	HHEX	ERRFI1	D-1
0.816409254116873	1.30579093349774	1.54828719763651	0.843377724424164	0.399017225998129	NA	NA	No	ESC	HHEX	ERRFI1-DT	D-1
1.9645166800167	-0.33926607065886	1.03114090009164	-0.329020088941006	0.742140503850522	NA	NA	No	ESC	HHEX	SLC45A1	D-1
531.70004279507	-0.168325952205827	0.0768739839151948	-2.18963482355122	0.0285507313746923	0.225880209375931	NA	No	ESC	HHEX	RERE	D-1
2.31517648467237	-1.10558317656112	1.11520531022059	-0.991371872451388	0.32150402959756	NA	NA	No	ESC	HHEX	RERE-AS1	D-1
961.04101469348	-0.0662872758857875	0.072821488680653	-0.910270815479751	0.362679705775262	0.711591143437347	NA	No	ESC	HHEX	ENO1	D-1
1.15026872739904	0.429417758240657	1.36584275020776	0.314397655348933	0.753219036698119	NA	NA	No	ESC	HHEX	ENO1-AS1	D-1
4.21050492914962	0.910662849804032	0.755395899511479	1.20554380874051	0.227993436558494	NA	NA	No	ESC	HHEX	GPR157	D-1
14.4281125255258	1.25997826231542	0.472877382130785	2.66449255119363	0.00771045739652116	0.115097321223832	NA	No	ESC	HHEX	MIR34AHG	D-1
2.88412311201768	1.79886849225882	0.986640130863424	1.82322656051361	0.0682690838818154	NA	NA	No	ESC	HHEX	LNCTAM34A	D-1
5.67726718764234	0.717071783218806	0.61923646340155	1.15799347357524	0.246866699777448	NA	NA	No	ESC	HHEX	H6PD	D-1
6.79016944006282	1.44068435926015	0.56665591800619	2.54243238882826	0.0110083896803867	NA	NA	No	ESC	HHEX	SPSB1	D-1
86.3195007977415	0.238121825005	0.167602570809365	1.42075281933381	0.155388631194373	0.506981048327949	NA	No	ESC	HHEX	SLC25A33	D-1
9.3441724043144	0.359073303120827	0.44111307289452	0.814016462410964	0.415635520139563	NA	NA	No	ESC	HHEX	TMEM201	D-1
10.1965247456116	0.196020854569438	0.458542357215007	0.427486908210587	0.669024718691264	NA	NA	No	ESC	HHEX	PIK3CD	D-1
25.9292079188005	-0.157645552393926	0.323491043977641	-0.487325863663855	0.6260274219071	0.866930393741016	NA	No	ESC	HHEX	PIK3CD-AS2	D-1
73.8119287469426	-0.0273101796337797	0.185084975748412	-0.147554816501707	0.882694115864773	0.964348827397849	NA	No	ESC	HHEX	CLSTN1	D-1
73.2630226062405	0.048061224929776	0.173335827039383	0.277272308620052	0.781571020809018	0.934292074654338	NA	No	ESC	HHEX	CTNNBIP1	D-1
40.0162626420602	0.280926041173625	0.251049130143156	1.11900822366296	0.263136630707539	0.626461231714346	NA	No	ESC	HHEX	LZIC	D-1
3.24533875629028	-0.124684020571419	0.798862927450142	-0.156076864111585	0.87597243462234	NA	NA	No	ESC	HHEX	NMNAT1	D-1
13.8880757136382	0.446660421960409	0.411189557116468	1.08626402161739	0.27736219981513	0.639468779443761	NA	No	ESC	HHEX	RBP7	D-1
101.478328565329	-0.20827778864003	0.159297800498451	-1.30747435299368	0.191051659710053	0.55397979140623	NA	No	ESC	HHEX	UBE4B	D-1
174.105093719287	0.151222055498207	0.110169264775842	1.37263379043051	0.16986622169372	0.524547061187644	NA	No	ESC	HHEX	KIF1B	D-1
159.505051838187	0.0732166164585492	0.123107478094775	0.594737359514285	0.552019044947513	0.831383200656783	NA	No	ESC	HHEX	PGD	D-1
37.1226378078164	-0.427013762515987	0.238186800575153	-1.79276837123162	0.0730099688636217	0.35420166498224	NA	No	ESC	HHEX	CENPS	D-1
2.58545423788971	-0.355081481752786	0.856554406556165	-0.414546325411383	0.678474047727523	NA	NA	No	ESC	HHEX	CORT	D-1
105.433756884891	-0.122919220638177	0.163788853294234	-0.750473662681806	0.452969480302556	0.777640091825482	NA	No	ESC	HHEX	DFFA	D-1
52.7205107321436	0.0253248085119802	0.195089098024109	0.129811500327151	0.896715563962112	0.96826452234649	NA	No	ESC	HHEX	PEX14	D-1
12.0627603970511	0.128664709953046	0.439323925395408	0.292869799515796	0.769621673686484	0.930147933474205	NA	No	ESC	HHEX	CASZ1	D-1
115.413379607594	-0.25403823486406	0.142048448639718	-1.78839147696984	0.0737128704248266	0.355453321724392	NA	No	ESC	HHEX	TARDBP	D-1
3.45896219273407	-0.651175145107467	0.841312722823018	-0.77399892744098	0.438931425526243	NA	NA	No	ESC	HHEX	MASP2	D-1
301.937307997758	0.0495212067892676	0.114119474204993	0.433941771413289	0.664330725514939	0.884255404674667	NA	No	ESC	HHEX	SRM	D-1
51.0448515575094	0.0677732987370018	0.198248973296494	0.341859519421785	0.732456614988671	0.914903605192917	NA	No	ESC	HHEX	EXOSC10	D-1
1.91825982630412	-0.758446780191942	1.11191153686108	-0.682110721085812	0.495168941905334	NA	NA	No	ESC	HHEX	EXOSC10-AS1	D-1
62.035303248489	-0.0863587682360624	0.1861127142453	-0.464013265220773	0.642638241722263	0.874749840713805	NA	No	ESC	HHEX	MTOR	D-1
22.8495132854781	0.146472456091196	0.319061713724463	0.459072492219132	0.646182109521921	0.8764101478133	NA	No	ESC	HHEX	UBIAD1	D-1
3.68424578994464	-0.457551014966786	0.705645765356152	-0.648414597564901	0.51671683135902	NA	NA	No	ESC	HHEX	DISP3	D-1
68.9656519270569	0.345549920930957	0.234719756142928	1.47218081089238	0.140972057810432	0.484318450911819	NA	No	ESC	HHEX	FBXO2	D-1
9.83682067025488	0.261979815165866	0.456335326176685	0.574094969505894	0.56590353729694	NA	NA	No	ESC	HHEX	FBXO44	D-1
3.12917778121661	-1.34363689212042	0.977648549916651	-1.37435573574468	0.169331270908682	NA	NA	No	ESC	HHEX	FBXO6	D-1
236.919895012654	0.205405171685527	0.116337737852481	1.76559365410719	0.0774640454324407	0.365652394605433	NA	No	ESC	HHEX	MAD2L2	D-1
27.3607910054744	-0.5382667022491	0.270495093120672	-1.98993148466827	0.0465984835135097	0.288020073880076	NA	No	ESC	HHEX	DRAXIN	D-1
79.4747621921701	0.196922869792346	0.161090415799564	1.22243690796209	0.221542449225071	0.585598583983515	NA	No	ESC	HHEX	AGTRAP	D-1
2.23203537693768	-1.04053928344558	1.08141574782227	-0.96220097177334	0.335948661092893	NA	NA	No	ESC	HHEX	C1orf167	D-1
12.4079013361834	-0.661140181924381	0.44434106758722	-1.48791149446164	0.136774235943061	0.479042798839488	NA	No	ESC	HHEX	MTHFR	D-1
21.2736282167944	0.181854720657186	0.311932580871549	0.58299367173855	0.559897560319087	0.836140659130252	NA	No	ESC	HHEX	CLCN6	D-1
32.6083736339607	-0.154636030854976	0.26346588497387	-0.586929996156095	0.557250723038998	0.834962074504518	NA	No	ESC	HHEX	KIAA2013	D-1
12.3127101866111	-0.764050124864015	0.394975502243987	-1.93442408585644	0.0530610074456338	0.304698050853847	NA	No	ESC	HHEX	PLOD1	D-1
27.3083643659796	0.161284626612896	0.278028679367461	0.580100682346268	0.561846723643911	0.83781917263106	NA	No	ESC	HHEX	MFN2	D-1
36.4628492318823	-0.0611308725391932	0.240238474675925	-0.254459127005602	0.799140876963942	0.937114089536815	NA	No	ESC	HHEX	MIIP	D-1
18.8559593145383	-0.521197111421316	0.401630565104793	-1.29770280627254	0.194389478985559	0.557079547937301	NA	No	ESC	HHEX	TNFRSF8	D-1
1.6908941430169	-0.296514809423556	1.06625691183952	-0.278089460552245	0.780943686036295	NA	NA	No	ESC	HHEX	TNFRSF1B	D-1
56.3417453167382	0.0250738300136892	0.197102023472099	0.127212443444238	0.898772256953693	0.969060977331873	NA	No	ESC	HHEX	VPS13D	D-1
18.3802448169318	-0.440080882098669	0.366680168564627	-1.20017639301675	0.230070841565562	0.593136034578616	NA	No	ESC	HHEX	DHRS3	D-1
116.264284485349	0.343812603345963	0.229772564109874	1.49631704149655	0.134571056292628	0.474481766873389	NA	No	ESC	HHEX	PDPN	D-1
46.0182047458319	0.199229704500872	0.231741953182427	0.859704950980711	0.389951704924582	0.730360887958808	NA	No	ESC	HHEX	PRDM2	D-1
152.98794935526	0.0269904412534878	0.212856837592067	0.126800912570232	0.899097973442759	0.969107383866986	NA	No	ESC	HHEX	KAZN	D-1
1.11620147608656	1.11960998186223	1.73017717548296	0.647107127366709	0.517562612765338	NA	NA	No	ESC	HHEX	KAZN-AS1	D-1
1.48521022836823	0.443971981336324	1.16344366224044	0.381601615742503	0.702756885582281	NA	NA	No	ESC	HHEX	TMEM51-AS1	D-1
16.7130664177936	-0.648411568713792	0.350713701219262	-1.84883443806039	0.0644817229526613	0.331761912953143	NA	No	ESC	HHEX	TMEM51	D-1
5.20584688094424	-0.868240313175918	0.618679393724692	-1.40337680870341	0.160504504847141	NA	NA	No	ESC	HHEX	FHAD1	D-1
30.2548536060292	0.0289466747976853	0.256036085779704	0.113057011903359	0.90998535594146	0.972610420158091	NA	No	ESC	HHEX	EFHD2	D-1
0.952306006136293	-0.0669298756769957	1.56430832554746	-0.0427856034414265	0.965872440270173	NA	NA	No	ESC	HHEX	CELA2B	D-1
11.6953249281467	0.278717112606722	0.471908268784299	0.590617141176052	0.554776977113251	0.833920479913324	NA	No	ESC	HHEX	CASP9	D-1
20.6625388726674	-0.272081826194561	0.319286836351007	-0.85215485017819	0.39412815210975	0.732204840402966	NA	No	ESC	HHEX	DNAJC16	D-1
8.50295375506895	-0.317089026908864	0.527151337423238	-0.601514222573774	0.547497541739474	NA	NA	No	ESC	HHEX	AGMAT	D-1
34.8458746647398	-0.060123773957278	0.262048314924244	-0.229437743091991	0.818528703706417	0.943045560392124	NA	No	ESC	HHEX	DDI2	D-1
38.889781835489	-0.0999626136803444	0.237444057364797	-0.420994379854144	0.673759185799598	0.888867781676356	NA	No	ESC	HHEX	PLEKHM2	D-1
72.2620107119262	0.0245048041052637	0.19065705426675	0.128528179560452	0.897730999095532	0.96851700812425	NA	No	ESC	HHEX	FBLIM1	D-1
59.1315142256861	-0.130804480249881	0.209041549581848	-0.625734360042459	0.531489192125803	0.822917705548597	NA	No	ESC	HHEX	UQCRHL	D-1
21.8579623430511	0.138738111604012	0.331644470747697	0.41833386002554	0.675703036582978	0.88949260607397	NA	No	ESC	HHEX	SPEN-AS1	D-1
67.5244938802597	0.101847866330446	0.187596846033196	0.542908201731835	0.587193008639825	0.84702385608143	NA	No	ESC	HHEX	SPEN	D-1
13.0189806846462	0.178149627229994	0.38703601382799	0.460292119764258	0.645306556696367	0.876284385479553	NA	No	ESC	HHEX	ZBTB17	D-1
0.730908733427448	-1.59124148950973	1.69942360958876	-0.936341875287228	0.349097194286145	NA	NA	No	ESC	HHEX	CLCNKB	D-1
2.21122896046486	0.564716612191792	0.944667959027031	0.59779376107286	0.549977554096958	NA	NA	No	ESC	HHEX	FAM131C	D-1
12.4083761437724	0.385889612524402	0.439249297060457	0.878520728676975	0.379661193689524	0.722125064698971	NA	No	ESC	HHEX	EPHA2	D-1
27.3790641255173	0.0942905870236888	0.279542926183017	0.337302711648503	0.735888715760384	0.915679187950896	NA	No	ESC	HHEX	ARHGEF19	D-1
1.30154010649631	1.68781749333456	1.290542352662	1.30783580240749	0.19092900786084	NA	NA	No	ESC	HHEX	CPLANE2	D-1
35.8755273380066	-0.161338606735325	0.241539825079172	-0.667958613791497	0.504160010823026	0.80608345290737	NA	No	ESC	HHEX	FBXO42	D-1
57.4441064179807	-0.326382765732555	0.184714839008678	-1.76695476922252	0.0772358035176841	0.365395694194747	NA	No	ESC	HHEX	SZRD1	D-1
6.18616848149549	0.636573129214116	0.585933943681685	1.08642473452595	0.277291123355756	NA	NA	No	ESC	HHEX	SPATA21	D-1
20.9614588642509	-0.308336396329777	0.324216502670576	-0.951020055395101	0.341594195137396	0.693297537258354	NA	No	ESC	HHEX	NECAP2	D-1
1.2806727977779	0.715135021660685	1.32773085021315	0.538614450018903	0.590152914825936	NA	NA	No	ESC	HHEX	LINC01772	D-1
12.9127637712491	-0.186683611369703	0.414038569465357	-0.450884591768262	0.652072729226675	0.878863415827406	NA	No	ESC	HHEX	NBPF1	D-1
34.1488643095796	-0.244763151763908	0.264072013756614	-0.926880316781685	0.353988677894489	0.7042115187901	NA	No	ESC	HHEX	CROCC	D-1
92.891060394072	-0.0971199708319246	0.159435195570142	-0.609150134539758	0.542424929285058	0.826642996879456	NA	No	ESC	HHEX	MFAP2	D-1
28.0984052277067	-0.0696592796069562	0.274298348395942	-0.253954425953761	0.799530766856411	0.93722064475931	NA	No	ESC	HHEX	ATP13A2	D-1
85.1182826310601	0.297848796498439	0.161042312149113	1.84950645903949	0.0643847160072677	0.331761912953143	NA	No	ESC	HHEX	SDHB	D-1
2.30053431691603	-0.576004706889584	1.00123369149076	-0.575294970379951	0.565091822521169	NA	NA	No	ESC	HHEX	PADI2	D-1
1.16122743060929	-0.0707613209869289	1.35455433942797	-0.0522395587443257	0.958337812629639	NA	NA	No	ESC	HHEX	PADI3	D-1
16.9388570401656	-0.161698994556803	0.350805549654152	-0.460936250057097	0.644844343178696	0.875888017643013	NA	No	ESC	HHEX	RCC2-AS1	D-1
210.430649704339	-0.131273701999684	0.108427126934403	-1.21070903298123	0.226006939231063	0.589371544115487	NA	No	ESC	HHEX	RCC2	D-1
35.790928344004	0.127584149749703	0.255462850388308	0.499423495650241	0.617481070325397	0.861124448582605	NA	No	ESC	HHEX	ARHGEF10L	D-1
52.5145038736973	0.0891842090574403	0.226670190040967	0.393453629881026	0.69398446595245	0.897742905328803	NA	No	ESC	HHEX	IGSF21	D-1
2.70214141190287	-2.68669694679511	1.11492812490959	-2.40974901141092	0.0159634982503085	NA	NA	No	ESC	HHEX	KLHDC7A	D-1
4.05852764339718	1.07441573907138	1.17636442978733	0.91333579277437	0.361065963122852	NA	NA	No	ESC	HHEX	PAX7	D-1
11.6098621558846	-0.0391509418167794	0.434232801943648	-0.0901611799973144	0.928159132516833	0.979409330671576	NA	No	ESC	HHEX	ALDH4A1	D-1
7.29180128175454	0.449139602846223	0.571973602579302	0.785245334436481	0.432309740015456	NA	NA	No	ESC	HHEX	IFFO2	D-1
97.1055622405286	0.201255206316635	0.149332729932713	1.34769655926948	0.177755999196003	0.535227527051954	NA	No	ESC	HHEX	UBR4	D-1
18.9228796240974	0.401126432254614	0.331015608505189	1.21180518968889	0.225586961279092	0.589322300420489	NA	No	ESC	HHEX	EMC1-AS1	D-1
19.5501216745972	-0.45760468334311	0.323802333496969	-1.41322231498802	0.157590367246484	0.508984257160403	NA	No	ESC	HHEX	EMC1	D-1
128.484246880819	-0.196109122850907	0.140942164925761	-1.39141557073572	0.164099445645848	0.518354667834013	NA	No	ESC	HHEX	MRTO4	D-1
