baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	delabel	diffexpressed	celltype	genotype	gene	tp
80.7197095159003	0.420557383278387	0.199191980285027	2.11131684456676	0.0347450871513974	0.896133239905301	NA	No	ESC	TET1/2/3	CDK11B	D-1
9.80842242486061	-0.106697950981889	0.546703322540781	-0.195166092069854	0.845262923208834	0.999104254559413	NA	No	ESC	TET1/2/3	SLC35E2B	D-1
33.7000212207911	0.0757723781270067	0.310181616164217	0.244283910387813	0.807010943720653	0.999104254559413	NA	No	ESC	TET1/2/3	CDK11A	D-1
10.3753717181683	0.0134035638018981	0.589372426890388	0.0227420951343401	0.981855997447243	0.999104254559413	NA	No	ESC	TET1/2/3	SLC35E2A	D-1
28.2594679232372	0.048250490402848	0.343979187852458	0.140271539984983	0.888445449781247	0.999104254559413	NA	No	ESC	TET1/2/3	NADK	D-1
289.018095453856	-0.0979576838609	0.119417047756274	-0.820298991655098	0.412045681081795	0.999104254559413	NA	No	ESC	TET1/2/3	GNB1	D-1
17.2296306432666	0.502726856238153	0.443163672644904	1.13440448139118	0.256624920140816	0.995567906421518	NA	No	ESC	TET1/2/3	TMEM52	D-1
1.37983794934458	0.00114752194054167	1.47842260118925	0.000776179922857371	0.999380698085331	NA	NA	No	ESC	TET1/2/3	GABRD	D-1
36.0840859683697	-0.292909310231818	0.299004251896439	-0.97961586958726	0.327275768408057	0.999104254559413	NA	No	ESC	TET1/2/3	PRKCZ	D-1
123.441206718913	-0.159051735206229	0.178671587915482	-0.890190416181148	0.373363649855065	0.999104254559413	NA	No	ESC	TET1/2/3	FAAP20	D-1
42.7401028645623	0.222330939512842	0.255911754722531	0.868779707887593	0.384967634210421	0.999104254559413	NA	No	ESC	TET1/2/3	SKI	D-1
8.97738294035158	-1.14420519497715	0.588967627238845	-1.94273019782314	0.0520487655863261	0.956673992296473	NA	No	ESC	TET1/2/3	MORN1	D-1
95.6069554498358	-0.0600985836902108	0.185226933234739	-0.32445920601648	0.745590401980681	0.999104254559413	NA	No	ESC	TET1/2/3	RER1	D-1
27.5849400763593	-0.625848631675912	0.329013944289074	-1.9021948538632	0.0571456853628968	0.969257305462532	NA	No	ESC	TET1/2/3	PEX10	D-1
3.93016179560261	-0.283723874853031	1.00642113433056	-0.281913669312753	0.778009707883507	0.999104254559413	NA	No	ESC	TET1/2/3	PANK4	D-1
19.903022959835	0.399094217520395	0.405505175500963	0.98419019443427	0.32502200612097	0.999104254559413	NA	No	ESC	TET1/2/3	PRXL2B	D-1
1.48498280865004	0.427970660461878	2.01551715108876	0.212337890665278	0.831843436859013	NA	NA	No	ESC	TET1/2/3	MMEL1-AS1	D-1
1.61836835401082	-0.102128161822454	1.48714420450323	-0.068674013934358	0.945249103233507	NA	NA	No	ESC	TET1/2/3	PRDM16	D-1
10.1136279756727	-0.017109541866715	0.521829391015963	-0.0327876163383669	0.973843953634798	0.999104254559413	NA	No	ESC	TET1/2/3	ARHGEF16	D-1
11.5795069794217	0.2780353465877	0.522444098218672	0.532182002889286	0.594599946495088	0.999104254559413	NA	No	ESC	TET1/2/3	MEGF6	D-1
18.2108169056349	-0.0663883512648486	0.397659771124469	-0.166947617248587	0.867411265722553	0.999104254559413	NA	No	ESC	TET1/2/3	TPRG1L	D-1
19.5498464792434	-0.10478803459164	0.41494887884578	-0.252532395998075	0.800629576940918	0.999104254559413	NA	No	ESC	TET1/2/3	WRAP73	D-1
2.43913384596422	0.18157850861713	1.0839360086801	0.167517738282573	0.866962691603127	NA	NA	No	ESC	TET1/2/3	TP73	D-1
0.980839171486073	1.05028501341783	1.71072587141254	0.613941152681938	0.539254214787206	NA	NA	No	ESC	TET1/2/3	CCDC27	D-1
9.08110164034086	-0.130874417534074	0.677053769757026	-0.193299887512687	0.846724114418837	0.999104254559413	NA	No	ESC	TET1/2/3	SMIM1	D-1
73.3199023334824	-0.128443095930965	0.211296773709494	-0.607880062132696	0.543267023989786	0.999104254559413	NA	No	ESC	TET1/2/3	LRRC47	D-1
25.8648878645325	-0.509328774766634	0.361024807083197	-1.4107860866449	0.158307698205653	0.972137826828929	NA	No	ESC	TET1/2/3	CEP104	D-1
8.24877642831896	0.119833378619125	0.628357318895767	0.190708972451713	0.848753608713537	0.999104254559413	NA	No	ESC	TET1/2/3	DFFB	D-1
31.4148764419379	0.00952862322603557	0.326335426929629	0.0291988623965436	0.976705988524215	0.999104254559413	NA	No	ESC	TET1/2/3	C1orf174	D-1
14.3629064280487	-1.16076853577425	0.704289865078019	-1.64814033728238	0.0993238765312088	0.969257305462532	NA	No	ESC	TET1/2/3	AJAP1	D-1
10.2388771048567	0.130495759544454	0.535694735452373	0.243600974413637	0.807539873554905	0.999104254559413	NA	No	ESC	TET1/2/3	NPHP4	D-1
3.65770099663196	0.212270822102891	0.895231854427359	0.237112677629944	0.812569377459586	NA	NA	No	ESC	TET1/2/3	KCNAB2	D-1
2.73508097966342	0.401711843136938	1.0053316152199	0.399581428710037	0.689464837195807	NA	NA	No	ESC	TET1/2/3	CHD5	D-1
1332.83714240927	0.059916733698984	0.0807967354131507	0.741573695924746	0.458345665547158	0.999104254559413	NA	No	ESC	TET1/2/3	RPL22	D-1
1.80694578384223	0.0425143211435723	1.6326185051961	0.0260405728639379	0.979224976947383	NA	NA	No	ESC	TET1/2/3	RNF207	D-1
54.8797021095191	-0.248056601482781	0.234465880387824	-1.05796460053155	0.290071581459346	0.999104254559413	NA	No	ESC	TET1/2/3	ICMT	D-1
4.60362445437582	-0.154642946513594	0.981916875440683	-0.157490873597819	0.874857999954946	0.999104254559413	NA	No	ESC	TET1/2/3	ICMT-DT	D-1
1.1279924560577	-0.139792351935084	2.0551848923695	-0.0680193555597388	0.945770226457948	NA	NA	No	ESC	TET1/2/3	HES3	D-1
6.01486925601747	-0.63421357303098	0.790932146663056	-0.80185585540647	0.422636344324006	0.999104254559413	NA	No	ESC	TET1/2/3	GPR153	D-1
133.412654731447	-0.0326330984614479	0.152754717402356	-0.213630708212384	0.830835050482125	0.999104254559413	NA	No	ESC	TET1/2/3	ACOT7	D-1
1.33846432005921	3	1.99465811225261	2.17934209497952	0.0293062642867898	NA	NA	No	ESC	TET1/2/3	HES2	D-1
10.633864337746	0.527986884448396	0.588087538626586	0.897803217666287	0.369290468945705	0.999104254559413	NA	No	ESC	TET1/2/3	ESPN	D-1
3.99842539022897	0.218575901533549	0.902181764630058	0.242274794395979	0.808567243220321	0.999104254559413	NA	No	ESC	TET1/2/3	TNFRSF25	D-1
11.6686880699516	0.0962920169441679	0.541263428765376	0.177902314892788	0.858799692826674	0.999104254559413	NA	No	ESC	TET1/2/3	PLEKHG5	D-1
40.8170545820072	0.159377584303512	0.254779556003248	0.625550914695367	0.531609542957972	0.999104254559413	NA	No	ESC	TET1/2/3	NOL9	D-1
9.60960893117768	-0.112409943250614	0.524628094569245	-0.214265961762704	0.830339660201643	0.999104254559413	NA	No	ESC	TET1/2/3	ZBTB48	D-1
8.60663522752335	0.164873606750799	0.679555585240972	0.242619750807191	0.808299979371729	0.999104254559413	NA	No	ESC	TET1/2/3	KLHL21	D-1
26.2286403770273	-0.237204991638977	0.359668676126147	-0.659509730438081	0.50956849975054	0.999104254559413	NA	No	ESC	TET1/2/3	PHF13	D-1
13.6433513495135	0.111089623390566	0.439736289503669	0.252627827273372	0.800555824311432	0.999104254559413	NA	No	ESC	TET1/2/3	THAP3	D-1
63.2965206410203	0.163752375835897	0.219917619847063	0.74460780336644	0.456508849180845	0.999104254559413	NA	No	ESC	TET1/2/3	DNAJC11	D-1
6.76445298861054	0.562033127472977	0.663131228319438	0.847544352416229	0.396691776550876	0.999104254559413	NA	No	ESC	TET1/2/3	CAMTA1-DT	D-1
340.47861787872	0.00775353711347212	0.129199197486911	0.0600122699234073	0.952145862319053	0.999104254559413	NA	No	ESC	TET1/2/3	CAMTA1	D-1
1.22828768774462	-0.210183086606072	1.84516493674194	-0.113910188959692	0.909308988521827	NA	NA	No	ESC	TET1/2/3	CAMTA1-AS3	D-1
32.0427464532274	0.269040041992195	0.31142063547688	0.863912057658647	0.387636202555488	0.999104254559413	NA	No	ESC	TET1/2/3	VAMP3	D-1
18.6123163384211	-0.0348439242830268	0.453866338514903	-0.0767713340386503	0.938805455539862	0.999104254559413	NA	No	ESC	TET1/2/3	PER3	D-1
565.885657775616	0.0455318016367184	0.0794227019866431	0.573284470281251	0.566452098615238	0.999104254559413	NA	No	ESC	TET1/2/3	PARK7	D-1
25.5235115681778	0.377487637332604	0.377718326091202	0.999389257172177	0.317606161888721	0.999104254559413	NA	No	ESC	TET1/2/3	ERRFI1	D-1
0.816409254116873	-1.06484196842419	2.26352781110858	-0.470434674227694	0.638044496010554	NA	NA	No	ESC	TET1/2/3	ERRFI1-DT	D-1
1.9645166800167	-1.20984082937035	1.36678778829187	-0.885170938556847	0.376064443849173	NA	NA	No	ESC	TET1/2/3	SLC45A1	D-1
531.70004279507	-0.0299608810937983	0.094751903748773	-0.316203473581251	0.751848071377392	0.999104254559413	NA	No	ESC	TET1/2/3	RERE	D-1
2.31517648467237	-0.472240127645564	1.30334518385387	-0.362329284287678	0.717105977061376	NA	NA	No	ESC	TET1/2/3	RERE-AS1	D-1
961.04101469348	0.0833098368991069	0.0905497166710891	0.920045252065446	0.357549112231381	0.999104254559413	NA	No	ESC	TET1/2/3	ENO1	D-1
1.15026872739904	1.10542616438311	1.57132879639848	0.703497681017988	0.481745651430174	NA	NA	No	ESC	TET1/2/3	ENO1-AS1	D-1
4.21050492914962	-0.569367573118935	1.12576266083511	-0.505761643130504	0.613023988373027	0.999104254559413	NA	No	ESC	TET1/2/3	GPR157	D-1
14.4281125255258	1.05961619990674	0.592753991507338	1.78761546120036	0.073838069283328	0.969257305462532	NA	No	ESC	TET1/2/3	MIR34AHG	D-1
2.88412311201768	3	1.07483566851564	3.08747543456533	0.00201864455365784	NA	NA	No	ESC	TET1/2/3	LNCTAM34A	D-1
5.67726718764234	0.617719546972336	0.760284276437935	0.812484969262366	0.416513407859175	0.999104254559413	NA	No	ESC	TET1/2/3	H6PD	D-1
6.79016944006282	0.388784747067193	0.755505379523946	0.514602222041319	0.606831012051844	0.999104254559413	NA	No	ESC	TET1/2/3	SPSB1	D-1
86.3195007977415	0.104832498132474	0.209215999662415	0.501073045568357	0.616319715972079	0.999104254559413	NA	No	ESC	TET1/2/3	SLC25A33	D-1
9.3441724043144	0.141907809252995	0.526890738126159	0.269330620154147	0.787675270970114	0.999104254559413	NA	No	ESC	TET1/2/3	TMEM201	D-1
10.1965247456116	-0.023500836235121	0.581091369642224	-0.0404425834952434	0.967740281282872	0.999104254559413	NA	No	ESC	TET1/2/3	PIK3CD	D-1
25.9292079188005	-0.231676823943383	0.400314948037879	-0.578736380140021	0.562767064457833	0.999104254559413	NA	No	ESC	TET1/2/3	PIK3CD-AS2	D-1
73.8119287469426	0.153686350330422	0.226032552341775	0.679930163767026	0.496548681269201	0.999104254559413	NA	No	ESC	TET1/2/3	CLSTN1	D-1
73.2630226062405	-0.0430045252734723	0.210800739840601	-0.204005570881727	0.838349145526443	0.999104254559413	NA	No	ESC	TET1/2/3	CTNNBIP1	D-1
40.0162626420602	-0.00292551384059034	0.314909289053447	-0.00929002078466417	0.992587742465045	0.999104254559413	NA	No	ESC	TET1/2/3	LZIC	D-1
3.24533875629028	-0.526311736399506	0.990059160954925	-0.531596249149264	0.59500566317298	NA	NA	No	ESC	TET1/2/3	NMNAT1	D-1
13.8880757136382	0.850131414021966	0.50880720780359	1.67083209707622	0.0947548467679067	0.969257305462532	NA	No	ESC	TET1/2/3	RBP7	D-1
101.478328565329	-0.0335011242360975	0.191868847850969	-0.174604291479975	0.861390576276819	0.999104254559413	NA	No	ESC	TET1/2/3	UBE4B	D-1
174.105093719287	-0.186750351680545	0.141103868229589	-1.32349562080527	0.185670611647642	0.985664951370237	NA	No	ESC	TET1/2/3	KIF1B	D-1
159.505051838187	-0.104727104421843	0.150313621636065	-0.696723978053066	0.485975549898314	0.999104254559413	NA	No	ESC	TET1/2/3	PGD	D-1
37.1226378078164	-0.416002242390383	0.280983210959977	-1.48052348383775	0.138733598326721	0.972137826828929	NA	No	ESC	TET1/2/3	CENPS	D-1
2.58545423788971	-1.28832829262648	1.18817889787648	-1.08428814459589	0.278237060125473	NA	NA	No	ESC	TET1/2/3	CORT	D-1
105.433756884891	-0.0364446995290314	0.203346582601956	-0.179224548859868	0.857761388598386	0.999104254559413	NA	No	ESC	TET1/2/3	DFFA	D-1
52.7205107321436	-0.239549263130984	0.240908005138494	-0.994359913417036	0.320047676724003	0.999104254559413	NA	No	ESC	TET1/2/3	PEX14	D-1
12.0627603970511	0.0344355137365356	0.560340851623931	0.0614545836462531	0.950997183001919	0.999104254559413	NA	No	ESC	TET1/2/3	CASZ1	D-1
115.413379607594	-0.160870731661116	0.169858204017811	-0.947088382285307	0.343593744209555	0.999104254559413	NA	No	ESC	TET1/2/3	TARDBP	D-1
3.45896219273407	0.550451527905807	0.895644269996323	0.614587226587255	0.538827352140525	NA	NA	No	ESC	TET1/2/3	MASP2	D-1
301.937307997758	0.0467478978000474	0.142232461268038	0.328672494192101	0.742403246750568	0.999104254559413	NA	No	ESC	TET1/2/3	SRM	D-1
51.0448515575094	-0.0829036354583705	0.241212131781282	-0.343695961086828	0.731074948936308	0.999104254559413	NA	No	ESC	TET1/2/3	EXOSC10	D-1
1.91825982630412	-1.08960008002193	1.37591362002119	-0.791910236345472	0.428413017879242	NA	NA	No	ESC	TET1/2/3	EXOSC10-AS1	D-1
62.035303248489	0.0837598698623684	0.221854014046549	0.377544982552329	0.705768642137873	0.999104254559413	NA	No	ESC	TET1/2/3	MTOR	D-1
22.8495132854781	0.419742005166414	0.374079197317958	1.12206722045985	0.261833859919413	0.997278983601402	NA	No	ESC	TET1/2/3	UBIAD1	D-1
3.68424578994464	-0.863091730076483	0.874539231005265	-0.986910248822544	0.323686639475921	NA	NA	No	ESC	TET1/2/3	DISP3	D-1
68.9656519270569	0.240209223038637	0.29706668408461	0.808603710573687	0.418743129769691	0.999104254559413	NA	No	ESC	TET1/2/3	FBXO2	D-1
9.83682067025488	0.0606367410573204	0.55644946831121	0.108970795212275	0.91322565440644	0.999104254559413	NA	No	ESC	TET1/2/3	FBXO44	D-1
3.12917778121661	-0.516123445387211	0.994264054342858	-0.519100980401362	0.603690324695644	NA	NA	No	ESC	TET1/2/3	FBXO6	D-1
236.919895012654	0.0178823567802118	0.146635599484119	0.121950991731367	0.902937831403944	0.999104254559413	NA	No	ESC	TET1/2/3	MAD2L2	D-1
27.3607910054744	-0.54133810315485	0.323729554248992	-1.67219240890959	0.094486386903652	0.969257305462532	NA	No	ESC	TET1/2/3	DRAXIN	D-1
79.4747621921701	0.0832046665454755	0.197338487952215	0.421634255987728	0.673291998441432	0.999104254559413	NA	No	ESC	TET1/2/3	AGTRAP	D-1
2.23203537693768	1.07676527169291	1.07589211274129	1.00081156738792	0.316917916137186	NA	NA	No	ESC	TET1/2/3	C1orf167	D-1
12.4079013361834	-0.308823592893359	0.510924717108196	-0.604440502783428	0.545550814480686	0.999104254559413	NA	No	ESC	TET1/2/3	MTHFR	D-1
21.2736282167944	-0.364739586559246	0.384179902757289	-0.949397883495421	0.342418286419508	0.999104254559413	NA	No	ESC	TET1/2/3	CLCN6	D-1
32.6083736339607	-0.0217274521256987	0.313692216797935	-0.0692635996757754	0.944779799376276	0.999104254559413	NA	No	ESC	TET1/2/3	KIAA2013	D-1
12.3127101866111	-0.152142361904589	0.448150610167131	-0.339489355705327	0.734241114402881	0.999104254559413	NA	No	ESC	TET1/2/3	PLOD1	D-1
27.3083643659796	-0.00710665883206264	0.340918510506247	-0.0208456232590879	0.983368803536693	0.999104254559413	NA	No	ESC	TET1/2/3	MFN2	D-1
36.4628492318823	-0.131278988872147	0.289378648615037	-0.453658172434098	0.650074876763119	0.999104254559413	NA	No	ESC	TET1/2/3	MIIP	D-1
18.8559593145383	-0.327564606882078	0.488170787381973	-0.671004114438689	0.502217908438879	0.999104254559413	NA	No	ESC	TET1/2/3	TNFRSF8	D-1
1.6908941430169	-0.171873681000197	1.34638033925212	-0.127656113201763	0.898421122437184	NA	NA	No	ESC	TET1/2/3	TNFRSF1B	D-1
56.3417453167382	0.249924694708064	0.234099798296918	1.06759893227706	0.285701465477652	0.999104254559413	NA	No	ESC	TET1/2/3	VPS13D	D-1
18.3802448169318	0.0143737130416791	0.420383212447814	0.0341919292114061	0.972724102335891	0.999104254559413	NA	No	ESC	TET1/2/3	DHRS3	D-1
116.264284485349	-0.0322969594210979	0.29654897374434	-0.108909361625178	0.913274381313485	0.999104254559413	NA	No	ESC	TET1/2/3	PDPN	D-1
46.0182047458319	0.0607122306416542	0.289258206250569	0.20988939753385	0.833753997465552	0.999104254559413	NA	No	ESC	TET1/2/3	PRDM2	D-1
152.98794935526	0.107241399963502	0.269023606312661	0.398631932094709	0.690164429337255	0.999104254559413	NA	No	ESC	TET1/2/3	KAZN	D-1
1.11620147608656	2.97875774420712	1.75066720019958	1.70149857372523	0.0888494054191326	NA	NA	No	ESC	TET1/2/3	KAZN-AS1	D-1
1.48521022836823	-1.58981878302051	1.84005456249504	-0.864006326456307	0.387584415192818	NA	NA	No	ESC	TET1/2/3	TMEM51-AS1	D-1
16.7130664177936	-0.892864023567957	0.438349563322252	-2.03687672642112	0.0416623969437953	0.935924234985467	NA	No	ESC	TET1/2/3	TMEM51	D-1
5.20584688094424	-0.941880803136661	0.705783187665142	-1.33451861647849	0.182033949849415	0.985152047980991	NA	No	ESC	TET1/2/3	FHAD1	D-1
30.2548536060292	-0.209420667640481	0.317693842765584	-0.659190199650819	0.509773639425147	0.999104254559413	NA	No	ESC	TET1/2/3	EFHD2	D-1
0.952306006136293	2.25805777955285	1.63031784021681	1.38504144642897	0.166039794422909	NA	NA	No	ESC	TET1/2/3	CELA2B	D-1
11.6953249281467	0.163006457674954	0.579241281900767	0.281413743751225	0.778393077901175	0.999104254559413	NA	No	ESC	TET1/2/3	CASP9	D-1
20.6625388726674	0.0826961807334159	0.371360953973053	0.222684102484874	0.823781375090618	0.999104254559413	NA	No	ESC	TET1/2/3	DNAJC16	D-1
8.50295375506895	0.768195568163697	0.566846193384788	1.35520989137565	0.175350694140622	0.982324743149482	NA	No	ESC	TET1/2/3	AGMAT	D-1
34.8458746647398	0.039751962770504	0.315385375644125	0.126042504949118	0.899698278766915	0.999104254559413	NA	No	ESC	TET1/2/3	DDI2	D-1
38.889781835489	0.246574625043759	0.284948702061928	0.865329876077732	0.386857757382212	0.999104254559413	NA	No	ESC	TET1/2/3	PLEKHM2	D-1
72.2620107119262	0.111650717578726	0.231247600080757	0.482818924562827	0.629224312404795	0.999104254559413	NA	No	ESC	TET1/2/3	FBLIM1	D-1
59.1315142256861	-0.165346440103674	0.26024430529657	-0.635350848178015	0.525199617271609	0.999104254559413	NA	No	ESC	TET1/2/3	UQCRHL	D-1
21.8579623430511	0.00152962551888862	0.414058074060403	0.00369422942025635	0.997052438085907	0.999228921427034	NA	No	ESC	TET1/2/3	SPEN-AS1	D-1
67.5244938802597	-0.00295004445037398	0.233218007965227	-0.0126492995807332	0.989907588299299	0.999104254559413	NA	No	ESC	TET1/2/3	SPEN	D-1
13.0189806846462	0.167202567996214	0.477539529550579	0.350133460477232	0.726238540476754	0.999104254559413	NA	No	ESC	TET1/2/3	ZBTB17	D-1
0.730908733427448	0.131103572166184	1.92645024421806	0.0680544813237046	0.945742264945379	NA	NA	No	ESC	TET1/2/3	CLCNKB	D-1
2.21122896046486	1.65688313171811	1.08582903749822	1.52591529098873	0.12703096205219	NA	NA	No	ESC	TET1/2/3	FAM131C	D-1
12.4083761437724	0.739912180419662	0.527892269044761	1.4016348103725	0.161024326457647	0.972137826828929	NA	No	ESC	TET1/2/3	EPHA2	D-1
27.3790641255173	0.153641358998971	0.328082028721468	0.468301661013588	0.639568880775306	0.999104254559413	NA	No	ESC	TET1/2/3	ARHGEF19	D-1
1.30154010649631	0.888666162435932	1.67542996895281	0.530410807317344	0.595827134529708	NA	NA	No	ESC	TET1/2/3	CPLANE2	D-1
35.8755273380066	-0.52057573520629	0.302213050643622	-1.72254551581284	0.0849707450548096	0.969257305462532	NA	No	ESC	TET1/2/3	FBXO42	D-1
57.4441064179807	-0.332301530469675	0.221113525465323	-1.50285483337286	0.13287648233923	0.97155465884925	NA	No	ESC	TET1/2/3	SZRD1	D-1
6.18616848149549	0.980037877243599	0.67542738648893	1.45098925043316	0.146782853524284	0.972137826828929	NA	No	ESC	TET1/2/3	SPATA21	D-1
20.9614588642509	-0.185939816583482	0.376506438513584	-0.493855609262772	0.621408156698291	0.999104254559413	NA	No	ESC	TET1/2/3	NECAP2	D-1
1.2806727977779	0.771441360089219	1.58097095604826	0.4879541633184	0.62558230834158	NA	NA	No	ESC	TET1/2/3	LINC01772	D-1
12.9127637712491	-0.581120367684164	0.524185583515392	-1.1086157001628	0.267596002222315	0.999104254559413	NA	No	ESC	TET1/2/3	NBPF1	D-1
34.1488643095796	-0.154688080523848	0.31176836532918	-0.496163490996018	0.619779067055107	0.999104254559413	NA	No	ESC	TET1/2/3	CROCC	D-1
92.891060394072	0.074692402155708	0.189623447523303	0.393898555960643	0.693655936542322	0.999104254559413	NA	No	ESC	TET1/2/3	MFAP2	D-1
28.0984052277067	-0.0618095854722385	0.330051415057273	-0.187272596487771	0.851446907701542	0.999104254559413	NA	No	ESC	TET1/2/3	ATP13A2	D-1
85.1182826310601	0.234151991133912	0.199581822039103	1.1732130148007	0.240710394184436	0.993439681309653	NA	No	ESC	TET1/2/3	SDHB	D-1
2.30053431691603	0.00790062389735193	1.12148780075407	0.0070447702525517	0.994379133073926	NA	NA	No	ESC	TET1/2/3	PADI2	D-1
1.16122743060929	0.213931507156808	1.57066793487829	0.136204160285087	0.891659886387912	NA	NA	No	ESC	TET1/2/3	PADI3	D-1
16.9388570401656	-0.173228613717722	0.428177294038162	-0.404572162348905	0.685792024306482	0.999104254559413	NA	No	ESC	TET1/2/3	RCC2-AS1	D-1
210.430649704339	0.0882872990836813	0.12927912020292	0.682920017904694	0.494657384011318	0.999104254559413	NA	No	ESC	TET1/2/3	RCC2	D-1
